School Year,School ID,Total,# Bilingual,% Bilingual,# SpED,% SpED,# Free/Reduced Lunch,% Free/Reduced Lunch
2015,400159,167,111,0.6647,17,0.1018,151,0.9042
2015,609863,285,99,0.3474,13,0.0456,219,0.7684
2015,609790,531,1,0.0019,66,0.1243,477,0.8983
2015,610347,503,22,0.0437,91,0.1809,501,0.9960
2015,610499,419,1,0.0024,84,0.2005,413,0.9857
2015,610170,1098,402,0.3661,102,0.0929,1076,0.9800
2015,400038,156,0,0.0000,9,0.0577,104,0.6667
2015,609748,341,3,0.0088,88,0.2581,330,0.9677
2015,610004,243,2,0.0082,32,0.1317,236,0.9712
2015,609781,132,0,0.0000,24,0.1818,131,0.9924
2015,609873,307,4,0.0130,52,0.1694,287,0.9349
2015,610063,825,436,0.5285,67,0.0812,811,0.9830
2015,609804,818,385,0.4707,90,0.1100,762,0.9315
2015,610083,149,56,0.3758,123,0.8255,65,0.4362
2015,610380,290,0,0.0000,22,0.0759,278,0.9586
2015,609870,597,250,0.4188,71,0.1189,579,0.9698
2015,609835,855,212,0.2480,101,0.1181,851,0.9953
2015,610223,558,11,0.0197,76,0.1362,549,0.9839
2015,610221,314,0,0.0000,36,0.1146,310,0.9873
2015,609704,987,267,0.2705,197,0.1996,978,0.9909
2015,610402,196,2,0.0102,5,0.0255,149,0.7602
2015,609885,365,4,0.0110,32,0.0877,364,0.9973
2015,609859,1134,539,0.4753,77,0.0679,979,0.8633
2015,610564,493,11,0.0223,43,0.0872,312,0.6329
2015,610515,420,37,0.0881,36,0.0857,138,0.3286
2015,610077,845,290,0.3432,86,0.1018,739,0.8746
2015,610198,529,202,0.3819,63,0.1191,522,0.9868
2015,609751,739,7,0.0095,62,0.0839,596,0.8065
2015,610533,1039,407,0.3917,179,0.1723,1009,0.9711
2015,610299,237,0,0.0000,30,0.1266,237,1.0000
2015,610188,246,0,0.0000,26,0.1057,233,0.9472
2015,610352,635,208,0.3276,77,0.1213,591,0.9307
2015,610254,472,0,0.0000,53,0.1123,470,0.9958
2015,609736,13,0,0.0000,5,0.3846,13,1.0000
2015,610132,200,0,0.0000,7,0.0350,87,0.4350
2015,609901,511,5,0.0098,68,0.1331,77,0.1507
2015,610523,493,31,0.0629,65,0.1318,113,0.2292
2015,609819,442,0,0.0000,43,0.0973,427,0.9661
2015,609815,666,10,0.0150,100,0.1502,664,0.9970
2015,610246,1415,2,0.0014,63,0.0445,1160,0.8198
2015,609862,548,0,0.0000,56,0.1022,526,0.9599
2015,609909,238,77,0.3235,31,0.1303,232,0.9748
2015,610012,245,0,0.0000,49,0.2000,236,0.9633
2015,609904,696,9,0.0129,104,0.1494,687,0.9871
2015,610006,846,263,0.3109,80,0.0946,816,0.9645
2015,609735,328,13,0.0396,108,0.3293,319,0.9726
2015,610315,178,0,0.0000,22,0.1236,177,0.9944
2015,609708,1276,229,0.1795,221,0.1732,1229,0.9632
2015,610227,1104,544,0.4928,88,0.0797,1082,0.9801
2015,609852,554,188,0.3394,104,0.1877,463,0.8357
2015,610195,729,2,0.0027,97,0.1331,246,0.3374
2015,610235,1024,58,0.0566,124,0.1211,1006,0.9824
2015,609682,354,45,0.1271,96,0.2712,348,0.9831
2015,610073,367,79,0.2153,50,0.1362,247,0.6730
2015,609712,201,0,0.0000,68,0.3383,200,0.9950
2015,609973,903,454,0.5028,92,0.1019,884,0.9790
2015,610065,386,0,0.0000,69,0.1788,383,0.9922
2015,610203,1082,361,0.3336,69,0.0638,1048,0.9686
2015,400094,421,56,0.1330,76,0.1805,405,0.9620
2015,610543,1083,135,0.1247,136,0.1256,1046,0.9658
2015,400039,440,156,0.3545,66,0.1500,397,0.9023
2015,610137,700,201,0.2871,67,0.0957,543,0.7757
2015,609908,329,3,0.0091,44,0.1337,310,0.9422
2015,609918,352,94,0.2670,46,0.1307,337,0.9574
2015,609874,842,425,0.5048,86,0.1021,681,0.8088
2015,610319,371,61,0.1644,53,0.1429,356,0.9596
2015,400176,2,0,0.0000,0,0.0000,1,0.5000
2015,610565,340,0,0.0000,60,0.1765,322,0.9471
2015,610057,612,237,0.3873,66,0.1078,605,0.9886
2015,610541,903,405,0.4485,120,0.1329,885,0.9801
2015,610120,1644,779,0.4738,143,0.0870,1594,0.9696
2015,609917,342,0,0.0000,40,0.1170,334,0.9766
2015,610096,1310,618,0.4718,163,0.1244,1285,0.9809
2015,609924,392,0,0.0000,50,0.1276,385,0.9821
2015,609927,356,0,0.0000,85,0.2388,333,0.9354
2015,400171,112,0,0.0000,19,0.1696,106,0.9464
2015,610067,868,56,0.0645,115,0.1325,846,0.9747
2015,610112,785,0,0.0000,65,0.0828,783,0.9975
2015,610215,323,40,0.1238,47,0.1455,321,0.9938
2015,609800,373,1,0.0027,35,0.0938,359,0.9625
2015,609939,573,4,0.0070,83,0.1449,553,0.9651
2015,609958,860,306,0.3558,65,0.0756,797,0.9267
2015,610144,1087,520,0.4784,122,0.1122,1043,0.9595
2015,609926,367,15,0.0409,45,0.1226,158,0.4305
2015,610165,939,522,0.5559,84,0.0895,911,0.9702
2015,400040,406,0,0.0000,35,0.0862,395,0.9729
2015,610503,292,0,0.0000,32,0.1096,270,0.9247
2015,609854,544,104,0.1912,107,0.1967,526,0.9669
2015,610245,243,2,0.0082,61,0.2510,236,0.9712
2015,609930,550,185,0.3364,78,0.1418,543,0.9873
2015,610163,248,42,0.1694,123,0.4960,72,0.2903
2015,610010,338,58,0.1716,50,0.1479,261,0.7722
2015,609737,1687,28,0.0166,142,0.0842,1320,0.7825
2015,609709,465,82,0.1763,87,0.1871,458,0.9849
2015,400041,338,5,0.0148,32,0.0947,327,0.9675
2015,610009,560,61,0.1089,54,0.0964,379,0.6768
2015,610293,608,0,0.0000,52,0.0855,559,0.9194
2015,609779,1461,417,0.2854,161,0.1102,1367,0.9357
2015,610062,306,57,0.1863,68,0.2222,280,0.9150
2015,610196,718,334,0.4652,79,0.1100,624,0.8691
2015,609849,394,8,0.0203,84,0.2132,100,0.2538
2015,609761,421,5,0.0119,109,0.2589,409,0.9715
2015,610305,630,3,0.0048,86,0.1365,628,0.9968
2015,610139,286,12,0.0420,30,0.1049,278,0.9720
2015,610048,359,2,0.0056,55,0.1532,347,0.9666
2015,609795,290,54,0.1862,42,0.1448,272,0.9379
2015,609900,647,16,0.0247,73,0.1128,642,0.9923
2015,610202,377,0,0.0000,42,0.1114,376,0.9973
2015,609760,504,10,0.0198,40,0.0794,477,0.9464
2015,609845,447,1,0.0022,49,0.1096,444,0.9933
2015,610219,867,80,0.0923,75,0.0865,689,0.7947
2015,609739,1474,109,0.0739,215,0.1459,1367,0.9274
2015,609693,1123,20,0.0178,73,0.0650,947,0.8433
2015,609920,716,347,0.4846,84,0.1173,712,0.9944
2015,400168,125,4,0.0320,7,0.0560,115,0.9200
2015,610383,326,57,0.1748,47,0.1442,317,0.9724
2015,609857,659,282,0.4279,125,0.1897,598,0.9074
2015,609741,1701,207,0.1217,209,0.1229,1663,0.9777
2015,609726,790,0,0.0000,43,0.0544,588,0.7443
2015,610182,358,108,0.3017,72,0.2011,226,0.6313
2015,610068,1570,679,0.4325,265,0.1688,1539,0.9803
2015,610124,447,0,0.0000,72,0.1611,435,0.9732
2015,610192,773,291,0.3765,122,0.1578,764,0.9884
2015,610158,530,58,0.1094,52,0.0981,420,0.7925
2015,609974,574,5,0.0087,52,0.0906,127,0.2213
2015,609985,436,0,0.0000,56,0.1284,402,0.9220
2015,610122,1033,166,0.1607,84,0.0813,731,0.7076
2015,609972,1154,719,0.6231,132,0.1144,1128,0.9775
2015,609856,595,156,0.2622,67,0.1126,566,0.9513
2015,610040,1243,725,0.5833,127,0.1022,1201,0.9662
2015,400042,97,0,0.0000,14,0.1443,95,0.9794
2015,610092,360,5,0.0139,36,0.1000,359,0.9972
2015,610279,402,0,0.0000,67,0.1667,359,0.8930
2015,609861,546,6,0.0110,66,0.1209,288,0.5275
2015,609798,617,138,0.2237,64,0.1037,446,0.7229
2015,609768,272,5,0.0184,56,0.2059,271,0.9963
2015,400043,394,11,0.0279,82,0.2081,288,0.7310
2015,609850,683,177,0.2592,68,0.0996,590,0.8638
2015,610052,388,5,0.0129,62,0.1598,381,0.9820
2015,400167,445,82,0.1843,55,0.1236,369,0.8292
2015,609713,946,3,0.0032,160,0.1691,922,0.9746
2015,610390,553,22,0.0398,46,0.0832,481,0.8698
2015,610110,458,4,0.0087,34,0.0742,432,0.9432
2015,610384,418,42,0.1005,47,0.1124,404,0.9665
2015,400164,76,7,0.0921,7,0.0921,73,0.9605
2015,400104,769,115,0.1495,101,0.1313,750,0.9753
2015,400148,167,22,0.1317,26,0.1557,162,0.9701
2015,610078,654,171,0.2615,55,0.0841,369,0.5642
2015,400162,449,22,0.0490,71,0.1581,393,0.8753
2015,609848,223,0,0.0000,17,0.0762,221,0.9910
2015,610532,943,165,0.1750,90,0.0954,929,0.9852
2015,610125,839,242,0.2884,98,0.1168,804,0.9583
2015,610276,466,1,0.0021,41,0.0880,399,0.8562
2015,610103,676,1,0.0015,67,0.0991,662,0.9793
2015,610256,141,1,0.0071,7,0.0496,138,0.9787
2015,609797,505,0,0.0000,65,0.1287,463,0.9168
2015,609766,201,63,0.3134,201,1.0000,161,0.8010
2015,609912,586,126,0.2150,147,0.2509,383,0.6536
2015,610070,782,163,0.2084,174,0.2225,680,0.8696
2015,610066,182,1,0.0055,6,0.0330,80,0.4396
2015,609803,898,76,0.0846,87,0.0969,185,0.2060
2015,609983,781,414,0.5301,86,0.1101,774,0.9910
2015,610047,210,0,0.0000,28,0.1333,209,0.9952
2015,610074,982,278,0.2831,96,0.0978,962,0.9796
2015,610200,364,47,0.1291,103,0.2830,358,0.9835
2015,610107,596,203,0.3406,130,0.2181,570,0.9564
2015,609891,307,2,0.0065,38,0.1238,300,0.9772
2015,610044,632,160,0.2532,172,0.2722,608,0.9620
2015,610174,1057,516,0.4882,92,0.0870,1050,0.9934
2015,610559,706,127,0.1799,113,0.1601,696,0.9858
2015,610213,550,1,0.0018,51,0.0927,540,0.9818
2015,610217,520,209,0.4019,44,0.0846,451,0.8673
2015,610274,396,0,0.0000,53,0.1338,396,1.0000
2015,610093,300,6,0.0200,125,0.4167,282,0.9400
2015,609772,890,239,0.2685,81,0.0910,788,0.8854
2015,609796,1146,190,0.1658,99,0.0864,639,0.5576
2015,610271,477,4,0.0084,48,0.1006,466,0.9769
2015,609943,536,0,0.0000,72,0.1343,511,0.9534
2015,610173,354,0,0.0000,71,0.2006,352,0.9944
2015,609942,802,159,0.1983,82,0.1022,629,0.7843
2015,610216,450,122,0.2711,82,0.1822,412,0.9156
2015,609894,462,3,0.0065,79,0.1710,415,0.8983
2015,610089,585,200,0.3419,86,0.1470,493,0.8427
2015,609789,839,270,0.3218,86,0.1025,807,0.9619
2015,609829,490,177,0.3612,51,0.1041,469,0.9571
2015,609866,834,81,0.0971,105,0.1259,236,0.2830
2015,609893,673,102,0.1516,125,0.1857,379,0.5632
2015,609959,651,197,0.3026,29,0.0445,619,0.9508
2015,610176,504,0,0.0000,49,0.0972,497,0.9861
2015,609898,1550,571,0.3684,146,0.0942,1521,0.9813
2015,609718,1568,84,0.0536,297,0.1894,1346,0.8584
2015,609919,512,0,0.0000,48,0.0938,506,0.9883
2015,610263,778,1,0.0013,87,0.1118,776,0.9974
2015,610228,324,227,0.7006,44,0.1358,319,0.9846
2015,609964,642,305,0.4751,68,0.1059,639,0.9953
2015,610026,673,93,0.1382,148,0.2199,469,0.6969
2015,610207,300,0,0.0000,24,0.0800,207,0.6900
2015,609694,920,90,0.0978,91,0.0989,891,0.9685
2015,609971,468,0,0.0000,70,0.1496,463,0.9893
2015,609975,541,11,0.0203,53,0.0980,533,0.9852
2015,609782,586,34,0.0580,56,0.0956,140,0.2389
2015,610126,522,7,0.0134,62,0.1188,419,0.8027
2015,610054,864,242,0.2801,100,0.1157,803,0.9294
2015,609710,760,1,0.0013,149,0.1961,714,0.9395
2015,610180,459,5,0.0109,76,0.1656,448,0.9760
2015,609723,514,1,0.0019,135,0.2626,431,0.8385
2015,609954,416,0,0.0000,58,0.1394,415,0.9976
2015,610111,890,303,0.3404,100,0.1124,784,0.8809
2015,610184,680,328,0.4824,86,0.1265,675,0.9926
2015,610269,470,153,0.3255,101,0.2149,461,0.9809
2015,610130,342,1,0.0029,30,0.0877,304,0.8889
2015,609864,404,2,0.0050,68,0.1683,370,0.9158
2015,609937,784,158,0.2015,107,0.1365,372,0.4745
2015,610225,290,1,0.0034,45,0.1552,273,0.9414
2015,610199,269,9,0.0335,29,0.1078,236,0.8773
2015,609828,398,54,0.1357,42,0.1055,204,0.5126
2015,610159,951,418,0.4395,90,0.0946,912,0.9590
2015,609865,601,213,0.3544,82,0.1364,591,0.9834
2015,610313,770,82,0.1065,105,0.1364,709,0.9208
2015,609950,746,526,0.7051,86,0.1153,728,0.9759
2015,610242,499,167,0.3347,99,0.1984,476,0.9539
2015,609938,1169,484,0.4140,186,0.1591,1158,0.9906
2015,610015,285,137,0.4807,54,0.1895,278,0.9754
2015,609925,416,0,0.0000,27,0.0649,394,0.9471
2015,610043,452,20,0.0442,54,0.1195,429,0.9491
2015,610218,300,2,0.0067,30,0.1000,289,0.9633
2015,610041,1370,370,0.2701,206,0.1504,1230,0.8978
2015,610019,266,0,0.0000,40,0.1504,243,0.9135
2015,610129,584,258,0.4418,85,0.1455,573,0.9812
2015,610022,784,412,0.5255,152,0.1939,760,0.9694
2015,610000,587,1,0.0017,91,0.1550,586,0.9983
2015,610016,251,0,0.0000,41,0.1633,126,0.5020
2015,609716,887,168,0.1894,149,0.1680,853,0.9617
2015,609746,1757,16,0.0091,132,0.0751,1268,0.7217
2015,400044,722,12,0.0166,82,0.1136,695,0.9626
2015,400177,109,3,0.0275,4,0.0367,106,0.9725
2015,400163,165,0,0.0000,22,0.1333,156,0.9455
2015,400146,233,0,0.0000,23,0.0987,225,0.9657
2015,400045,312,0,0.0000,29,0.0929,264,0.8462
2015,609719,1347,46,0.0341,177,0.1314,1188,0.8820
2015,610368,549,1,0.0018,126,0.2295,540,0.9836
2015,610033,553,29,0.0524,58,0.1049,193,0.3490
2015,610520,605,54,0.0893,90,0.1488,310,0.5124
2015,609910,1402,617,0.4401,157,0.1120,1347,0.9608
2015,610133,654,5,0.0076,61,0.0933,647,0.9893
2015,610034,418,0,0.0000,42,0.1005,417,0.9976
2015,610024,709,356,0.5021,66,0.0931,700,0.9873
2015,400107,450,45,0.1000,57,0.1267,422,0.9378
2015,400165,284,0,0.0000,51,0.1796,263,0.9261
2015,400151,267,0,0.0000,24,0.0899,245,0.9176
2015,400047,488,3,0.0061,57,0.1168,485,0.9939
2015,400048,448,0,0.0000,43,0.0960,433,0.9665
2015,400046,638,3,0.0047,41,0.0643,601,0.9420
2015,400111,456,0,0.0000,44,0.0965,420,0.9211
2015,400049,496,2,0.0040,58,0.1169,454,0.9153
2015,400119,251,1,0.0040,40,0.1594,238,0.9482
2015,609907,460,0,0.0000,35,0.0761,449,0.9761
2015,610298,289,5,0.0173,8,0.0277,111,0.3841
2015,610036,511,46,0.0900,53,0.1037,509,0.9961
2015,609738,2267,53,0.0234,163,0.0719,1321,0.5827
2015,609807,563,114,0.2025,82,0.1456,524,0.9307
2015,400137,190,0,0.0000,39,0.2053,179,0.9421
2015,609834,892,460,0.5157,86,0.0964,886,0.9933
2015,610325,846,283,0.3345,96,0.1135,818,0.9669
2015,609809,426,151,0.3545,64,0.1502,368,0.8638
2015,609773,510,39,0.0765,116,0.2275,250,0.4902
2015,610094,840,106,0.1262,82,0.0976,235,0.2798
2015,610117,1260,441,0.3500,134,0.1063,1190,0.9444
2015,609774,567,29,0.0511,45,0.0794,95,0.1675
2015,610237,376,1,0.0027,57,0.1516,370,0.9840
2015,610108,467,6,0.0128,57,0.1221,448,0.9593
2015,609818,995,441,0.4432,120,0.1206,968,0.9729
2015,609817,866,431,0.4977,82,0.0947,754,0.8707
2015,610566,200,0,0.0000,40,0.2000,165,0.8250
2015,610567,200,0,0.0000,31,0.1550,183,0.9150
2015,610582,200,0,0.0000,34,0.1700,190,0.9500
2015,610580,95,4,0.0421,16,0.1684,89,0.9368
2015,610369,359,0,0.0000,70,0.1950,355,0.9889
2015,610197,540,231,0.4278,97,0.1796,448,0.8296
2015,609722,356,1,0.0028,105,0.2949,308,0.8652
2015,609872,338,122,0.3609,44,0.1302,335,0.9911
2015,610128,294,0,0.0000,31,0.1054,291,0.9898
2015,610017,1222,477,0.3903,102,0.0835,1155,0.9452
2015,610544,970,232,0.2392,80,0.0825,897,0.9247
2015,609756,3060,277,0.0905,323,0.1056,2914,0.9523
2015,609780,760,104,0.1368,72,0.0947,737,0.9697
2015,610081,557,56,0.1005,36,0.0646,316,0.5673
2015,610177,966,54,0.0559,54,0.0559,262,0.2712
2015,610206,1196,196,0.1639,96,0.0803,1056,0.8829
2015,610053,1274,386,0.3030,129,0.1013,1254,0.9843
2015,610152,409,0,0.0000,50,0.1222,407,0.9951
2015,610539,1032,360,0.3488,128,0.1240,957,0.9273
2015,610355,576,116,0.2014,164,0.2847,498,0.8646
2015,610312,185,0,0.0000,12,0.0649,172,0.9297
2015,610127,888,238,0.2680,94,0.1059,707,0.7962
2015,610046,1417,486,0.3430,164,0.1157,1353,0.9548
2015,609888,192,0,0.0000,23,0.1198,186,0.9688
2015,609935,1261,314,0.2490,130,0.1031,1226,0.9722
2015,610362,365,0,0.0000,53,0.1452,326,0.8932
2015,609928,383,1,0.0026,63,0.1645,373,0.9739
2015,610055,370,0,0.0000,55,0.1486,368,0.9946
2015,609832,637,53,0.0832,97,0.1523,393,0.6170
2015,610244,511,0,0.0000,63,0.1233,506,0.9902
2015,610208,393,1,0.0025,53,0.1349,382,0.9720
2015,609830,620,16,0.0258,65,0.1048,613,0.9887
2015,610011,913,269,0.2946,117,0.1281,705,0.7722
2015,609725,1436,5,0.0035,167,0.1163,1234,0.8593
2015,610257,404,3,0.0074,46,0.1139,399,0.9876
2015,610075,26,0,0.0000,26,1.0000,25,0.9615
2015,610082,1059,1,0.0009,113,0.1067,268,0.2531
2015,610086,293,0,0.0000,53,0.1809,283,0.9659
2015,610385,276,71,0.2572,56,0.2029,271,0.9819
2015,609806,736,4,0.0054,91,0.1236,728,0.9891
2015,400050,485,159,0.3278,84,0.1732,410,0.8454
2015,609783,333,6,0.0180,114,0.3423,277,0.8318
2015,609960,951,136,0.1430,130,0.1367,721,0.7581
2015,609876,913,414,0.4535,74,0.0811,898,0.9836
2015,609952,620,261,0.4210,50,0.0806,597,0.9629
2015,610231,626,17,0.0272,71,0.1134,553,0.8834
2015,609692,1402,0,0.0000,116,0.0827,1296,0.9244
2015,610284,607,392,0.6458,82,0.1351,574,0.9456
2015,609792,1011,359,0.3551,114,0.1128,917,0.9070
2015,609730,1281,187,0.1460,147,0.1148,1120,0.8743
2015,609793,559,0,0.0000,72,0.1288,557,0.9964
2015,609961,407,26,0.0639,38,0.0934,403,0.9902
2015,400170,194,9,0.0464,27,0.1392,165,0.8505
2015,400097,1085,89,0.0820,142,0.1309,989,0.9115
2015,400156,266,0,0.0000,40,0.1504,239,0.8985
2015,400052,1022,4,0.0039,145,0.1419,909,0.8894
2015,400053,645,54,0.0837,97,0.1504,602,0.9333
2015,400098,842,47,0.0558,93,0.1105,725,0.8610
2015,400051,615,46,0.0748,80,0.1301,565,0.9187
2015,400054,929,91,0.0980,100,0.1076,875,0.9419
2015,400055,619,50,0.0808,95,0.1535,526,0.8498
2015,400056,624,30,0.0481,112,0.1795,584,0.9359
2015,400057,887,48,0.0541,97,0.1094,781,0.8805
2015,400157,263,6,0.0228,66,0.2510,254,0.9658
2015,400106,848,8,0.0094,153,0.1804,805,0.9493
2015,400118,463,16,0.0346,90,0.1944,440,0.9503
2015,400117,647,1,0.0015,129,0.1994,555,0.8578
2015,400169,286,41,0.1434,30,0.1049,273,0.9545
2015,609810,1078,331,0.3071,127,0.1178,835,0.7746
2015,400058,411,3,0.0073,64,0.1557,396,0.9635
2015,400059,410,0,0.0000,52,0.1268,398,0.9707
2015,610354,361,181,0.5014,66,0.1828,336,0.9307
2015,609691,923,198,0.2145,147,0.1593,900,0.9751
2015,609749,1050,6,0.0057,65,0.0619,432,0.4114
2015,609744,270,64,0.2370,270,1.0000,237,0.8778
2015,610051,567,143,0.2522,59,0.1041,557,0.9824
2015,610099,381,11,0.0289,52,0.1365,88,0.2310
2015,610529,752,52,0.0691,85,0.1130,372,0.4947
2015,610201,839,84,0.1001,88,0.1049,459,0.5471
2015,610300,381,3,0.0079,47,0.1234,375,0.9843
2015,609997,228,1,0.0044,32,0.1404,227,0.9956
2015,610569,145,0,0.0000,24,0.1655,48,0.3310
2015,610570,167,7,0.0419,31,0.1856,165,0.9880
2015,610571,401,6,0.0150,79,0.1970,387,0.9651
2015,610105,689,55,0.0798,69,0.1001,180,0.2612
2015,610329,598,181,0.3027,68,0.1137,579,0.9682
2015,610389,458,15,0.0328,100,0.2183,435,0.9498
2015,609811,296,34,0.1149,74,0.2500,292,0.9865
2015,610367,739,6,0.0081,120,0.1624,722,0.9770
2015,610059,664,25,0.0377,58,0.0873,175,0.2636
2015,610021,497,66,0.1328,70,0.1408,487,0.9799
2015,610115,384,0,0.0000,25,0.0651,384,1.0000
2015,610116,316,0,0.0000,41,0.1297,312,0.9873
2015,610557,298,11,0.0369,44,0.1477,266,0.8926
2015,610568,307,23,0.0749,62,0.2020,287,0.9349
2015,400173,211,15,0.0711,25,0.1185,191,0.9052
2015,609988,659,327,0.4962,67,0.1017,634,0.9621
2015,610003,456,2,0.0044,56,0.1228,419,0.9189
2015,609676,1034,5,0.0048,195,0.1886,1019,0.9855
2015,610146,279,0,0.0000,27,0.0968,278,0.9964
2015,609707,295,0,0.0000,79,0.2678,295,1.0000
2015,610386,140,12,0.0857,25,0.1786,136,0.9714
2015,609762,871,1,0.0011,169,0.1940,823,0.9449
2015,609791,522,1,0.0019,59,0.1130,515,0.9866
2015,400062,449,0,0.0000,86,0.1915,426,0.9488
2015,400066,572,1,0.0017,111,0.1941,533,0.9318
2015,400064,384,2,0.0052,55,0.1432,351,0.9141
2015,400061,641,0,0.0000,111,0.1732,617,0.9626
2015,610145,852,309,0.3627,159,0.1866,772,0.9061
2015,609867,589,355,0.6027,86,0.1460,576,0.9779
2015,610147,761,288,0.3784,101,0.1327,639,0.8397
2015,609777,309,88,0.2848,38,0.1230,298,0.9644
2015,610090,531,11,0.0207,38,0.0716,307,0.5782
2015,609981,333,107,0.3213,77,0.2312,328,0.9850
2015,610304,501,16,0.0319,49,0.0978,479,0.9561
2015,610013,421,162,0.3848,112,0.2660,388,0.9216
2015,400068,487,0,0.0000,55,0.1129,478,0.9815
2015,400069,426,1,0.0023,57,0.1338,398,0.9343
2015,610135,1029,123,0.1195,127,0.1234,863,0.8387
2015,400070,222,4,0.0180,23,0.1036,182,0.8198
2015,400109,250,0,0.0000,30,0.1200,240,0.9600
2015,400071,512,4,0.0078,54,0.1055,459,0.8965
2015,610138,912,182,0.1996,79,0.0866,744,0.8158
2015,609842,1165,563,0.4833,94,0.0807,1155,0.9914
2015,609902,492,0,0.0000,43,0.0874,487,0.9898
2015,610141,527,80,0.1518,56,0.1063,245,0.4649
2015,609769,133,32,0.2406,133,1.0000,122,0.9173
2015,609903,1452,730,0.5028,142,0.0978,1412,0.9725
2015,610291,885,266,0.3006,100,0.1130,857,0.9684
2015,610239,645,304,0.4713,60,0.0930,643,0.9969
2015,610102,481,0,0.0000,55,0.1143,476,0.9896
2015,610561,338,6,0.0178,13,0.0385,301,0.8905
2015,609702,57,0,0.0000,10,0.1754,56,0.9825
2015,610234,601,164,0.2729,163,0.2712,586,0.9750
2015,609695,1132,138,0.1219,159,0.1405,1056,0.9329
2015,610350,469,3,0.0064,32,0.0682,401,0.8550
2015,609929,497,140,0.2817,55,0.1107,492,0.9899
2015,609979,1396,338,0.2421,93,0.0666,1253,0.8976
2015,609956,477,172,0.3606,53,0.1111,414,0.8679
2015,610391,1175,14,0.0119,57,0.0485,793,0.6749
2015,610252,432,5,0.0116,119,0.2755,426,0.9861
2015,609759,733,78,0.1064,166,0.2265,706,0.9632
2015,610029,262,131,0.5000,67,0.2557,246,0.9389
2015,609733,574,177,0.3084,123,0.2143,544,0.9477
2015,610091,312,0,0.0000,45,0.1442,300,0.9615
2015,610282,385,12,0.0312,85,0.2208,379,0.9844
2015,609826,576,147,0.2552,84,0.1458,571,0.9913
2015,610056,422,0,0.0000,57,0.1351,419,0.9929
2015,400096,692,197,0.2847,59,0.0853,590,0.8526
2015,610027,370,2,0.0054,62,0.1676,329,0.8892
2015,610250,374,154,0.4118,70,0.1872,311,0.8316
2015,609995,561,137,0.2442,81,0.1444,375,0.6684
2015,609853,469,206,0.4392,86,0.1834,455,0.9701
2015,610558,645,23,0.0357,99,0.1535,563,0.8729
2015,610155,574,99,0.1725,61,0.1063,198,0.3449
2015,609805,460,0,0.0000,67,0.1457,452,0.9826
2015,609968,730,260,0.3562,90,0.1233,716,0.9808
2015,610157,1808,675,0.3733,116,0.0642,1766,0.9768
2015,609750,70,2,0.0286,14,0.2000,70,1.0000
2015,610521,300,1,0.0033,30,0.1000,290,0.9667
2015,610534,418,0,0.0000,21,0.0502,74,0.1770
2015,610226,1145,524,0.4576,77,0.0672,1115,0.9738
2015,609990,908,73,0.0804,38,0.0419,305,0.3359
2015,610530,486,1,0.0021,85,0.1749,435,0.8951
2015,610547,669,0,0.0000,68,0.1016,594,0.8879
2015,609745,206,18,0.0874,206,1.0000,195,0.9466
2015,610183,800,1,0.0013,97,0.1213,794,0.9925
2015,610357,183,43,0.2350,31,0.1694,180,0.9836
2015,610548,392,66,0.1684,18,0.0459,169,0.4311
2015,609880,289,3,0.0104,17,0.0588,41,0.1419
2015,609933,400,91,0.2275,64,0.1600,389,0.9725
2015,609976,1006,431,0.4284,112,0.1113,917,0.9115
2015,609724,1579,333,0.2109,170,0.1077,1437,0.9101
2015,610191,629,102,0.1622,64,0.1017,333,0.5294
2015,610405,419,22,0.0525,43,0.1026,254,0.6062
2015,610249,442,193,0.4367,62,0.1403,420,0.9502
2015,610396,1034,308,0.2979,99,0.0957,1002,0.9691
2015,610506,378,0,0.0000,81,0.2143,370,0.9788
2015,609921,312,206,0.6603,57,0.1827,297,0.9519
2015,400116,258,1,0.0039,31,0.1202,249,0.9651
2015,609991,589,3,0.0051,68,0.1154,539,0.9151
2015,609728,1357,293,0.2159,229,0.1688,1311,0.9661
2015,610178,210,0,0.0000,44,0.2095,202,0.9619
2015,609794,277,4,0.0144,13,0.0469,42,0.1516
2015,609987,262,6,0.0229,46,0.1756,253,0.9656
2015,609851,365,2,0.0055,46,0.1260,363,0.9945
2015,609896,352,23,0.0653,26,0.0739,113,0.3210
2015,610002,241,0,0.0000,31,0.1286,218,0.9046
2015,610295,338,1,0.0030,39,0.1154,318,0.9408
2015,610220,625,78,0.1248,55,0.0880,279,0.4464
2015,609715,2290,471,0.2057,320,0.1397,2205,0.9629
2015,610321,108,19,0.1759,19,0.1759,106,0.9815
2015,609895,306,0,0.0000,44,0.1438,241,0.7876
2015,400078,352,0,0.0000,36,0.1023,311,0.8835
2015,400075,566,4,0.0071,31,0.0548,392,0.6926
2015,400076,342,2,0.0058,19,0.0556,273,0.7982
2015,400077,650,1,0.0015,106,0.1631,554,0.8523
2015,400112,576,251,0.4358,37,0.0642,569,0.9878
2015,400081,287,114,0.3972,26,0.0906,278,0.9686
2015,400082,574,215,0.3746,61,0.1063,544,0.9477
2015,400120,576,207,0.3594,46,0.0799,526,0.9132
2015,400083,413,166,0.4019,34,0.0823,408,0.9879
2015,400121,729,266,0.3649,94,0.1289,697,0.9561
